timestamp,block,token,spread,profit,dex
2025-05-14T15:37:57.936Z,19400001,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,807.7129281662602,807.7129281662602,Uni → Sushi
2025-05-14T15:38:05.939Z,19400001,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,290.38559376641854,290.38559376641854,Uni → Sushi
2025-05-14T15:38:06.197Z,19400001,0x6B175474E89094C44Da98b954EedeAC495271d0F,97.8332250386534,97.8332250386534,Sushi → Uni
2025-05-14T15:38:06.352Z,19400001,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,57.57893754708993,57.57893754708993,Uni → Sushi
2025-05-14T15:38:13.947Z,19400001,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,31.01176024998262,31.01176024998262,Uni → Sushi
2025-05-14T15:38:14.127Z,19400001,0x6B175474E89094C44Da98b954EedeAC495271d0F,125.80411680322896,125.80411680322896,Uni → Sushi
2025-05-14T15:38:14.266Z,19400001,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,60.57748745486515,60.57748745486515,Sushi → Uni
2025-05-14T15:38:21.954Z,19400001,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,286.6087650830355,286.6087650830355,Uni → Sushi
2025-05-14T15:38:22.182Z,19400001,0x6B175474E89094C44Da98b954EedeAC495271d0F,29.477582557825578,29.477582557825578,Uni → Sushi
2025-05-14T15:38:22.316Z,19400001,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,4.489583620200347,4.489583620200347,Sushi → Uni
2025-05-14T16:56:33.305Z,19400001,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,14.913014552851728,14.913014552851728,Uni → Sushi
2025-05-14T16:56:41.311Z,19400001,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,141.01328040002298,141.01328040002298,Uni → Sushi
2025-05-14T16:56:41.565Z,19400001,0x6B175474E89094C44Da98b954EedeAC495271d0F,1044.7046340167003,1044.7046340167003,Sushi → Uni
2025-05-14T16:56:41.876Z,19400001,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,7.875300591022791,7.875300591022791,Sushi → Uni
2025-05-14T16:56:49.310Z,19400001,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,77.68136246739637,77.68136246739637,Uni → Sushi
2025-05-14T16:56:49.597Z,19400001,0x6B175474E89094C44Da98b954EedeAC495271d0F,409.0325515279989,409.0325515279989,Sushi → Uni
2025-05-14T16:56:49.810Z,19400001,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,808.3039892069502,808.3039892069502,Uni → Sushi
2025-05-14T16:56:57.317Z,19400001,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,151.36244537942454,151.36244537942454,Sushi → Uni
2025-05-14T16:56:57.612Z,19400001,0x6B175474E89094C44Da98b954EedeAC495271d0F,181.25077212486622,181.25077212486622,Uni → Sushi
2025-05-14T16:56:57.796Z,19400001,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,132.8817519089843,132.8817519089843,Sushi → Uni
2025-05-14T18:50:32.938Z,19400001,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,11.739461436345875,11.739461436345875,Uni → Sushi
2025-05-14T18:50:33.480Z,19400001,0x6B175474E89094C44Da98b954EedeAC495271d0F,9613.421461712584,9613.421461712584,Uni → Sushi
2025-05-14T18:50:33.840Z,19400001,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,34.62172609684107,34.62172609684107,Sushi → Uni
2025-05-14T18:50:40.950Z,19400001,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,112.8880102247584,112.8880102247584,Sushi → Uni
2025-05-14T18:50:41.323Z,19400001,0x6B175474E89094C44Da98b954EedeAC495271d0F,149.65179298683964,149.65179298683964,Uni → Sushi
2025-05-14T18:50:41.654Z,19400001,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,202.0421266854799,202.0421266854799,Uni → Sushi
2025-05-14T18:50:48.950Z,19400001,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,195.0455403146928,195.0455403146928,Uni → Sushi
2025-05-14T18:50:49.416Z,19400001,0x6B175474E89094C44Da98b954EedeAC495271d0F,68.05435320134049,68.05435320134049,Uni → Sushi
2025-05-14T18:50:49.667Z,19400001,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,327.9574166772715,327.9574166772715,Sushi → Uni
2025-05-14T18:50:56.952Z,19400001,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,172.59402889723862,172.59402889723862,Uni → Sushi
2025-05-14T18:50:57.467Z,19400001,0x6B175474E89094C44Da98b954EedeAC495271d0F,230.5318805310067,230.5318805310067,Sushi → Uni
2025-05-14T18:50:57.792Z,19400001,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,54.404990145768636,54.404990145768636,Uni → Sushi
2025-05-14T18:51:04.959Z,19400001,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1000.4920803185454,1000.4920803185454,Sushi → Uni
2025-05-14T18:51:05.361Z,19400001,0x6B175474E89094C44Da98b954EedeAC495271d0F,13.808238759987363,13.808238759987363,Sushi → Uni
2025-05-14T18:51:05.653Z,19400001,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,61.96850035552467,61.96850035552467,Sushi → Uni
2025-05-14T18:51:12.963Z,19400001,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,142.59315902173861,142.59315902173861,Sushi → Uni
2025-05-14T18:51:13.392Z,19400001,0x6B175474E89094C44Da98b954EedeAC495271d0F,1758.3053766926703,1758.3053766926703,Uni → Sushi
2025-05-14T18:51:13.656Z,19400001,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,56.41053023188031,56.41053023188031,Sushi → Uni
2025-05-14T18:51:20.972Z,19400001,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,259.83649839882224,259.83649839882224,Sushi → Uni
2025-05-14T18:51:21.490Z,19400001,0x6B175474E89094C44Da98b954EedeAC495271d0F,253.41487123064778,253.41487123064778,Sushi → Uni
2025-05-14T18:51:21.793Z,19400001,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,6.174242683712367,6.174242683712367,Sushi → Uni
2025-05-14T18:51:28.987Z,19400001,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1656.1643321974045,1656.1643321974045,Uni → Sushi
2025-05-14T18:51:29.459Z,19400001,0x6B175474E89094C44Da98b954EedeAC495271d0F,13.1724710616202,13.1724710616202,Sushi → Uni
2025-05-14T18:51:30.029Z,19400001,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,4406.488785433683,4406.488785433683,Sushi → Uni
2025-05-14T18:51:37.002Z,19400001,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,95.70083043521201,95.70083043521201,Uni → Sushi
2025-05-14T18:51:37.378Z,19400001,0x6B175474E89094C44Da98b954EedeAC495271d0F,664.0486476284208,664.0486476284208,Uni → Sushi
2025-05-14T18:51:37.670Z,19400001,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,560.7971799229169,560.7971799229169,Uni → Sushi
2025-05-14T20:37:36.688Z,22483819,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,68.2996,0.682996,Uni → Sushi
2025-05-14T20:37:36.688Z,22483819,0x6B175474E89094C44Da98b954EedeAC495271d0F,75.245,0.75245,Sushi → Uni
2025-05-14T20:37:36.688Z,22483819,0x6B175474E89094C44Da98b954EedeAC495271d0F,2324.2147,23.242147,UniV3 → Sushi
2025-05-14T20:37:36.688Z,22483819,0x6B175474E89094C44Da98b954EedeAC495271d0F,4148.3151,41.483151,UniV3 → Uni
2025-05-14T20:37:36.688Z,22483819,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,2287.1674,22.871674,Sushi → Uni
2025-05-14T20:37:36.688Z,22483819,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,2581.0149,25.810149,Sushi → UniV3
2025-05-14T20:37:36.688Z,22483819,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,12.3095,0.123095,Uni → UniV3
2025-05-14T20:37:44.697Z,22483820,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,80.0349,0.800349,Sushi → Uni
2025-05-14T20:37:44.697Z,22483820,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,819.433,8.19433,Sushi → UniV3
2025-05-14T20:37:44.697Z,22483820,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,410.6972,4.106972,Uni → UniV3
2025-05-14T20:37:44.697Z,22483820,0x6B175474E89094C44Da98b954EedeAC495271d0F,9.2338,0.092338,Sushi → Uni
2025-05-14T20:37:44.697Z,22483820,0x6B175474E89094C44Da98b954EedeAC495271d0F,455.6149,4.556149,Sushi → UniV3
2025-05-14T20:37:44.697Z,22483820,0x6B175474E89094C44Da98b954EedeAC495271d0F,408.6475,4.086475,Uni → UniV3
2025-05-14T20:37:44.697Z,22483820,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,447.9216,4.479216,Uni → Sushi
2025-05-14T20:37:44.697Z,22483820,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,612.3962,6.123962,UniV3 → Sushi
2025-05-14T20:37:44.697Z,22483820,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,30.0179,0.300179,UniV3 → Uni
2025-05-14T20:37:52.700Z,22483821,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,61.3138,0.613138,Uni → Sushi
2025-05-14T20:37:52.700Z,22483821,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,132.5162,1.325162,UniV3 → Sushi
2025-05-14T20:37:52.700Z,22483821,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,44.1391,0.441391,UniV3 → Uni
2025-05-14T20:37:52.700Z,22483821,0x6B175474E89094C44Da98b954EedeAC495271d0F,45.363,0.45363,Sushi → Uni
2025-05-14T20:37:52.700Z,22483821,0x6B175474E89094C44Da98b954EedeAC495271d0F,178.3035,1.783035,UniV3 → Sushi
2025-05-14T20:37:52.700Z,22483821,0x6B175474E89094C44Da98b954EedeAC495271d0F,304.5503,3.045503,UniV3 → Uni
2025-05-14T20:37:52.700Z,22483821,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,1343.223,13.43223,Sushi → Uni
2025-05-14T20:37:52.700Z,22483821,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,402.9637,4.029637,Sushi → UniV3
2025-05-14T20:37:52.700Z,22483821,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,186.9438,1.869438,UniV3 → Uni
2025-05-14T20:38:00.701Z,22483822,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,68.0705,0.680705,Sushi → Uni
2025-05-14T20:38:00.701Z,22483822,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,82.806,0.82806,Sushi → UniV3
2025-05-14T20:38:00.701Z,22483822,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,8.7674,0.087674,Uni → UniV3
2025-05-14T20:38:00.701Z,22483822,0x6B175474E89094C44Da98b954EedeAC495271d0F,220.9196,2.209196,Uni → Sushi
2025-05-14T20:38:00.701Z,22483822,0x6B175474E89094C44Da98b954EedeAC495271d0F,4123.3424,41.233424,UniV3 → Sushi
2025-05-14T20:38:00.701Z,22483822,0x6B175474E89094C44Da98b954EedeAC495271d0F,1216.0126,12.160126,UniV3 → Uni
2025-05-14T20:38:00.701Z,22483822,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,442.2488,4.422488,Uni → Sushi
2025-05-14T20:38:00.701Z,22483822,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,283.44,2.8344,UniV3 → Sushi
2025-05-14T20:38:00.701Z,22483822,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,41.4169,0.414169,Uni → UniV3
2025-05-14T20:38:08.715Z,22483822,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,188.093,1.88093,Sushi → Uni
2025-05-14T20:38:08.715Z,22483822,0x6B175474E89094C44Da98b954EedeAC495271d0F,250.3889,2.503889,Uni → Sushi
2025-05-14T20:38:08.715Z,22483822,0x6B175474E89094C44Da98b954EedeAC495271d0F,8.5455,0.085455,UniV3 → Sushi
2025-05-14T20:38:08.715Z,22483822,0x6B175474E89094C44Da98b954EedeAC495271d0F,222.8038,2.228038,Uni → UniV3
2025-05-14T20:38:08.715Z,22483822,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,161.0841,1.610841,Uni → Sushi
2025-05-14T20:38:08.715Z,22483822,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,189.71,1.8971,Sushi → UniV3
2025-05-14T20:38:08.715Z,22483822,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,656.3867,6.563867,Uni → UniV3
2025-05-14T20:38:16.716Z,22483823,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,29.9752,0.299752,Uni → Sushi
2025-05-14T20:38:16.716Z,22483823,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,11.6075,0.116075,UniV3 → Sushi
2025-05-14T20:38:16.716Z,22483823,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,16.4575,0.164575,Uni → UniV3
2025-05-14T20:38:16.716Z,22483823,0x6B175474E89094C44Da98b954EedeAC495271d0F,259.9699,2.599699,Uni → Sushi
2025-05-14T20:38:16.716Z,22483823,0x6B175474E89094C44Da98b954EedeAC495271d0F,263.5669,2.635669,Uni → UniV3
2025-05-14T20:38:16.716Z,22483823,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,15.9675,0.159675,Sushi → Uni
2025-05-14T20:38:16.716Z,22483823,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,110.5016,1.105016,UniV3 → Sushi
2025-05-14T20:38:16.716Z,22483823,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,144.1135,1.441135,UniV3 → Uni
2025-05-14T20:38:24.724Z,22483824,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,22.6726,0.226726,Uni → Sushi
2025-05-14T20:38:24.724Z,22483824,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,20.1015,0.201015,UniV3 → Sushi
2025-05-14T20:38:24.724Z,22483824,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,2.1407,0.021407,Uni → UniV3
2025-05-14T20:38:24.724Z,22483824,0x6B175474E89094C44Da98b954EedeAC495271d0F,32.6471,0.326471,Uni → Sushi
2025-05-14T20:38:24.724Z,22483824,0x6B175474E89094C44Da98b954EedeAC495271d0F,40.9323,0.409323,UniV3 → Sushi
